caseID;earliness;avg_alarms;avg_true_alarms
873;0,86443;0,25000;0,83000
874;0,86443;0,25000;0,82000
875;0,86443;0,25000;0,83000
876;0,86443;0,25000;0,83000
877;0,86300;0,26000;0,83000
878;0,86300;0,26000;0,82000
879;0,85669;0,27000;0,82000
880;0,85669;0,27000;0,81000
881;0,86458;0,26000;0,81000
882;0,86458;0,26000;0,81000
883;0,86458;0,26000;0,81000
884;0,86902;0,25000;0,81000
885;0,86197;0,26000;0,81000
886;0,86197;0,26000;0,81000
887;0,86197;0,26000;0,81000
888;0,85550;0,27000;0,81000
889;0,85085;0,27000;0,81000
890;0,85085;0,27000;0,81000
891;0,85085;0,27000;0,81000
892;0,84942;0,28000;0,81000
893;0,84942;0,28000;0,82000
894;0,84942;0,28000;0,81000
895;0,85487;0,27000;0,81000
896;0,85487;0,27000;0,81000
897;0,85487;0,27000;0,81000
898;0,85487;0,27000;0,82000
899;0,85487;0,27000;0,81000
900;0,85487;0,27000;0,80000
901;0,85420;0,28000;0,80000
902;0,86309;0,27000;0,80000
903;0,86218;0,28000;0,79000
904;0,86218;0,28000;0,79000
905;0,86218;0,28000;0,79000
906;0,86218;0,28000;0,79000
907;0,86707;0,28000;0,80000
908;0,86198;0,28000;0,80000
909;0,86935;0,27000;0,79000
910;0,86935;0,27000;0,79000
911;0,86935;0,27000;0,78000
912;0,86935;0,27000;0,77000
913;0,87170;0,26000;0,77000
914;0,87170;0,26000;0,77000
915;0,87170;0,26000;0,78000
916;0,86261;0,27000;0,78000
917;0,86261;0,27000;0,78000
918;0,86261;0,27000;0,79000
919;0,86807;0,26000;0,79000
920;0,87352;0,25000;0,79000
921;0,86796;0,26000;0,80000
922;0,86796;0,26000;0,80000
923;0,86796;0,26000;0,79000
924;0,86796;0,26000;0,79000
925;0,86796;0,26000;0,79000
926;0,86973;0,25000;0,80000
927;0,87640;0,24000;0,80000
928;0,87640;0,24000;0,80000
929;0,88306;0,23000;0,80000
930;0,88592;0,22000;0,80000
931;0,88592;0,22000;0,80000
932;0,88592;0,22000;0,80000
933;0,88592;0,22000;0,80000
934;0,88592;0,22000;0,80000
935;0,88592;0,22000;0,80000
936;0,88592;0,22000;0,80000
937;0,88592;0,22000;0,79000
938;0,89402;0,21000;0,79000
939;0,89402;0,21000;0,79000
940;0,90138;0,20000;0,79000
941;0,90138;0,20000;0,79000
942;0,90938;0,19000;0,79000
943;0,90938;0,19000;0,78000
944;0,90938;0,19000;0,77000
945;0,90938;0,19000;0,77000
946;0,90938;0,19000;0,77000
947;0,90211;0,20000;0,77000
948;0,90211;0,20000;0,77000
949;0,90211;0,20000;0,77000
950;0,90211;0,20000;0,78000
951;0,91011;0,19000;0,78000
952;0,91011;0,19000;0,78000
953;0,91626;0,18000;0,79000
954;0,91626;0,18000;0,78000
955;0,91626;0,18000;0,78000
956;0,90960;0,19000;0,78000
957;0,90960;0,19000;0,78000
958;0,90960;0,19000;0,79000
959;0,90960;0,19000;0,79000
960;0,90960;0,19000;0,79000
961;0,90960;0,19000;0,79000
962;0,90960;0,19000;0,79000
963;0,90960;0,19000;0,79000
964;0,91666;0,18000;0,78000
965;0,91666;0,18000;0,78000
966;0,91757;0,17000;0,78000
967;0,91757;0,17000;0,78000
968;0,92709;0,16000;0,78000
969;0,91909;0,17000;0,78000
970;0,92556;0,16000;0,78000
971;0,92556;0,16000;0,78000
972;0,92647;0,15000;0,78000
973;0,92647;0,15000;0,78000
974;0,92647;0,15000;0,79000
975;0,92647;0,15000;0,79000
976;0,91847;0,16000;0,79000
977;0,91990;0,15000;0,78000
978;0,91990;0,15000;0,79000
979;0,92621;0,14000;0,79000
980;0,92621;0,14000;0,80000
981;0,92621;0,14000;0,80000
982;0,92621;0,14000;0,80000
983;0,92621;0,14000;0,80000
984;0,92621;0,14000;0,80000
985;0,93327;0,13000;0,80000
986;0,93327;0,13000;0,80000
987;0,93327;0,13000;0,81000
988;0,93974;0,12000;0,81000
989;0,94498;0,11000;0,81000
990;0,94498;0,11000;0,81000
991;0,94498;0,11000;0,80000
992;0,94641;0,10000;0,80000
993;0,94641;0,10000;0,79000
994;0,94641;0,10000;0,80000
995;0,94197;0,11000;0,80000
996;0,94197;0,11000;0,79000
997;0,93530;0,12000;0,79000
998;0,92824;0,13000;0,79000
999;0,92245;0,14000;0,79000
1000;0,91666;0,15000;0,79000
1001;0,90933;0,15000;0,79000
1002;0,90933;0,15000;0,78000
1003;0,91024;0,14000;0,79000
1004;0,91024;0,14000;0,79000
1005;0,91024;0,14000;0,79000
1006;0,91024;0,14000;0,79000
1007;0,91167;0,13000;0,79000
1008;0,91767;0,12000;0,78000
1009;0,91767;0,12000;0,79000
1010;0,91767;0,12000;0,79000
1011;0,91767;0,12000;0,80000
1012;0,90909;0,13000;0,81000
1013;0,90909;0,13000;0,81000
1014;0,90909;0,13000;0,81000
1015;0,90909;0,13000;0,81000
1016;0,91818;0,12000;0,81000
1017;0,91818;0,12000;0,81000
1018;0,91818;0,12000;0,81000
1019;0,91818;0,12000;0,80000
1020;0,91818;0,12000;0,80000
1021;0,92374;0,11000;0,80000
1022;0,92374;0,11000;0,80000
1023;0,92374;0,11000;0,81000
1024;0,92374;0,11000;0,80000
1025;0,92374;0,11000;0,80000
1026;0,92374;0,11000;0,80000
1027;0,91829;0,12000;0,80000
1028;0,91829;0,12000;0,80000
1029;0,91829;0,12000;0,80000
1030;0,91829;0,12000;0,80000
1031;0,91829;0,12000;0,81000
1032;0,91829;0,12000;0,81000
1033;0,91829;0,12000;0,81000
1034;0,91829;0,12000;0,81000
1035;0,91829;0,12000;0,81000
1036;0,91829;0,12000;0,80000
1037;0,91829;0,12000;0,80000
1038;0,91829;0,12000;0,80000
1039;0,91829;0,12000;0,80000
1040;0,91829;0,12000;0,80000
1041;0,91092;0,13000;0,81000
1042;0,91092;0,13000;0,81000
1043;0,90092;0,14000;0,82000
1044;0,90092;0,14000;0,82000
1045;0,90092;0,14000;0,81000
1046;0,90092;0,14000;0,81000
1047;0,90819;0,13000;0,81000
1048;0,90819;0,13000;0,81000
1049;0,90819;0,13000;0,80000
1050;0,90819;0,13000;0,80000
1051;0,90819;0,13000;0,80000
1052;0,90819;0,13000;0,80000
1053;0,90819;0,13000;0,80000
1054;0,90819;0,13000;0,81000
1055;0,90819;0,13000;0,81000
1056;0,91486;0,12000;0,81000
1057;0,91486;0,12000;0,81000
1058;0,91486;0,12000;0,81000
1059;0,91409;0,13000;0,80000
1060;0,91409;0,13000;0,80000
1061;0,90964;0,14000;0,81000
1062;0,90964;0,14000;0,80000
1063;0,90964;0,14000;0,80000
1064;0,90964;0,14000;0,81000
1065;0,90964;0,14000;0,80000
1066;0,90964;0,14000;0,80000
1067;0,90964;0,14000;0,80000
1068;0,90964;0,14000;0,80000
1069;0,91764;0,13000;0,80000
1070;0,91002;0,14000;0,80000
1071;0,91002;0,14000;0,80000
1072;0,91002;0,14000;0,80000
1073;0,91002;0,14000;0,80000
1074;0,91002;0,14000;0,79000
1075;0,91002;0,14000;0,79000
1076;0,91802;0,13000;0,79000
1077;0,91802;0,13000;0,80000
1078;0,91136;0,14000;0,80000
1079;0,90374;0,15000;0,80000
1080;0,90374;0,15000;0,80000
1081;0,90374;0,15000;0,80000
1082;0,90374;0,15000;0,80000
1083;0,90374;0,15000;0,80000
1084;0,90374;0,15000;0,80000
1085;0,90374;0,15000;0,80000
1086;0,90374;0,15000;0,79000
1087;0,90307;0,16000;0,79000
1088;0,90307;0,16000;0,79000
1089;0,90307;0,16000;0,78000
1090;0,90307;0,16000;0,77000
1091;0,90307;0,16000;0,78000
1092;0,90307;0,16000;0,78000
1093;0,89529;0,17000;0,79000
1094;0,89529;0,17000;0,79000
1095;0,89974;0,16000;0,79000
1096;0,89974;0,16000;0,79000
1097;0,90640;0,15000;0,79000
1098;0,91346;0,14000;0,79000
1099;0,91259;0,14000;0,80000
1100;0,91838;0,13000;0,81000
1101;0,92638;0,12000;0,80000
1102;0,92638;0,12000;0,80000
1103;0,92638;0,12000;0,80000
1104;0,92638;0,12000;0,80000
1105;0,92638;0,12000;0,80000
1106;0,92092;0,13000;0,80000
1107;0,91631;0,14000;0,80000
1108;0,91631;0,14000;0,80000
1109;0,91631;0,14000;0,79000
1110;0,91631;0,14000;0,79000
1111;0,91631;0,14000;0,79000
1112;0,92488;0,13000;0,79000
1113;0,92488;0,13000;0,79000
1114;0,92488;0,13000;0,79000
1115;0,91688;0,14000;0,79000
1116;0,91688;0,14000;0,79000
1117;0,91072;0,15000;0,79000
1118;0,91072;0,15000;0,79000
1119;0,91072;0,15000;0,79000
1120;0,90336;0,16000;0,79000
1121;0,90336;0,16000;0,79000
1122;0,90336;0,16000;0,79000
1123;0,90336;0,16000;0,79000
1124;0,90336;0,16000;0,80000
1125;0,90336;0,16000;0,79000
1126;0,90336;0,16000;0,79000
1127;0,90437;0,16000;0,79000
1128;0,90437;0,16000;0,79000
1129;0,90437;0,16000;0,79000
1130;0,89891;0,17000;0,79000
1131;0,88968;0,18000;0,79000
1132;0,88968;0,18000;0,79000
1133;0,88968;0,18000;0,79000
1134;0,88877;0,19000;0,79000
1135;0,88877;0,19000;0,79000
1136;0,88877;0,19000;0,80000
1137;0,88171;0,20000;0,81000
1138;0,88171;0,20000;0,80000
1139;0,88171;0,20000;0,79000
1140;0,88171;0,20000;0,79000
1141;0,88202;0,20000;0,79000
1142;0,88202;0,20000;0,79000
1143;0,89202;0,19000;0,79000
1144;0,89202;0,19000;0,80000
1145;0,89202;0,19000;0,81000
1146;0,88849;0,20000;0,81000
1147;0,88849;0,20000;0,81000
1148;0,88849;0,20000;0,80000
1149;0,88732;0,21000;0,80000
1150;0,88732;0,21000;0,80000
1151;0,88732;0,21000;0,80000
1152;0,88732;0,21000;0,80000
1153;0,88732;0,21000;0,80000
