caseID;earliness;avg_alarms;avg_true_alarms
1554;0,88312;0,14000;0,89000
1555;0,88507;0,14000;0,88000
1556;0,88507;0,14000;0,88000
1557;0,89382;0,13000;0,88000
1558;0,89382;0,13000;0,87000
1559;0,90262;0,12000;0,87000
1560;0,90262;0,12000;0,87000
1561;0,90472;0,12000;0,87000
1562;0,91139;0,11000;0,86000
1563;0,91139;0,11000;0,86000
1564;0,91139;0,11000;0,86000
1565;0,91139;0,11000;0,86000
1566;0,91139;0,11000;0,86000
1567;0,91139;0,11000;0,85000
1568;0,91139;0,11000;0,85000
1569;0,91139;0,11000;0,84000
1570;0,90275;0,12000;0,84000
1571;0,89357;0,13000;0,84000
1572;0,89357;0,13000;0,84000
1573;0,89357;0,13000;0,84000
1574;0,89357;0,13000;0,84000
1575;0,89357;0,13000;0,85000
1576;0,89357;0,13000;0,85000
1577;0,89357;0,13000;0,85000
1578;0,88487;0,14000;0,84000
1579;0,88487;0,14000;0,84000
1580;0,88487;0,14000;0,84000
1581;0,88487;0,14000;0,84000
1582;0,88487;0,14000;0,84000
1583;0,89463;0,13000;0,84000
1584;0,89533;0,13000;0,84000
1585;0,89533;0,13000;0,84000
1586;0,88669;0,14000;0,84000
1587;0,88669;0,14000;0,84000
1588;0,88669;0,14000;0,84000
1589;0,88669;0,14000;0,84000
1590;0,88669;0,14000;0,84000
1591;0,88669;0,14000;0,85000
1592;0,88669;0,14000;0,86000
1593;0,88669;0,14000;0,86000
1594;0,88669;0,14000;0,86000
1595;0,88669;0,14000;0,86000
1596;0,87827;0,15000;0,86000
1597;0,87827;0,15000;0,86000
1598;0,87827;0,15000;0,86000
1599;0,87827;0,15000;0,86000
1600;0,87827;0,15000;0,86000
1601;0,88147;0,15000;0,86000
1602;0,88997;0,14000;0,86000
1603;0,88997;0,14000;0,86000
1604;0,88997;0,14000;0,86000
1605;0,88997;0,14000;0,86000
1606;0,88997;0,14000;0,86000
1607;0,88997;0,14000;0,86000
1608;0,88997;0,14000;0,86000
1609;0,88997;0,14000;0,86000
1610;0,88997;0,14000;0,86000
1611;0,88997;0,14000;0,86000
1612;0,88997;0,14000;0,86000
1613;0,89011;0,14000;0,86000
1614;0,89011;0,14000;0,85000
1615;0,89011;0,14000;0,86000
1616;0,89011;0,14000;0,86000
1617;0,89011;0,14000;0,86000
1618;0,89011;0,14000;0,86000
1619;0,89011;0,14000;0,86000
1620;0,89011;0,14000;0,86000
1621;0,89011;0,14000;0,86000
1622;0,89011;0,14000;0,86000
1623;0,89011;0,14000;0,86000
1624;0,89011;0,14000;0,86000
1625;0,89011;0,14000;0,85000
1626;0,89011;0,14000;0,85000
