caseID;earliness;avg_alarms;avg_true_alarms
16930;0,32000;0,68000;1,0000
16931;0,32000;0,68000;1,0000
16932;0,32000;0,68000;1,0000
16933;0,32000;0,68000;1,0000
16934;0,32000;0,68000;1,0000
16935;0,33000;0,67000;1,0000
16936;0,33000;0,67000;1,0000
16937;0,33000;0,67000;1,0000
16938;0,33000;0,67000;1,0000
16939;0,32000;0,68000;1,0000
16940;0,33000;0,67000;1,0000
16941;0,33000;0,67000;1,0000
16942;0,33000;0,67000;1,0000
16943;0,33000;0,67000;1,0000
16944;0,33000;0,67000;1,0000
16945;0,34000;0,66000;1,0000
16946;0,34000;0,66000;1,0000
16947;0,33000;0,67000;1,0000
16948;0,33000;0,67000;1,0000
16949;0,33000;0,67000;1,0000
16950;0,34000;0,66000;1,0000
16951;0,34000;0,66000;1,0000
16952;0,34000;0,66000;1,0000
16953;0,34000;0,66000;1,0000
16954;0,35000;0,65000;1,0000
16955;0,35000;0,65000;1,0000
16956;0,35000;0,65000;1,0000
16957;0,35000;0,65000;1,0000
16958;0,35000;0,65000;1,0000
16959;0,34000;0,66000;1,0000
16960;0,34000;0,66000;1,0000
16961;0,33000;0,67000;1,0000
16962;0,32000;0,68000;1,0000
16963;0,32000;0,68000;1,0000
16964;0,32000;0,68000;1,0000
16965;0,32000;0,68000;1,0000
16966;0,31000;0,69000;1,0000
16967;0,32000;0,68000;1,0000
16968;0,33000;0,67000;1,0000
16969;0,32000;0,68000;1,0000
16970;0,33000;0,67000;1,0000
16971;0,33000;0,67000;1,0000
16972;0,34000;0,66000;1,0000
16973;0,34000;0,66000;1,0000
16974;0,34000;0,66000;1,0000
16975;0,34000;0,66000;1,0000
16976;0,33000;0,67000;1,0000
16977;0,33000;0,67000;1,0000
16978;0,34000;0,66000;1,0000
16979;0,35000;0,65000;1,0000
16980;0,36000;0,64000;1,0000
16981;0,36000;0,64000;1,0000
16982;0,35000;0,65000;1,0000
16983;0,35000;0,65000;1,0000
16984;0,35000;0,65000;1,0000
16985;0,35000;0,65000;1,0000
16986;0,35000;0,65000;1,0000
16987;0,35000;0,65000;1,0000
16988;0,36000;0,64000;1,0000
16989;0,36000;0,64000;1,0000
16990;0,35000;0,65000;1,0000
16991;0,35000;0,65000;1,0000
16992;0,35000;0,65000;1,0000
16993;0,34000;0,66000;1,0000
16994;0,35000;0,65000;1,0000
16995;0,35000;0,65000;1,0000
16996;0,36000;0,64000;1,0000
16997;0,36000;0,64000;1,0000
16998;0,36000;0,64000;1,0000
16999;0,37000;0,63000;1,0000
17000;0,38000;0,62000;1,0000
17001;0,38000;0,62000;1,0000
17002;0,38000;0,62000;1,0000
17003;0,38000;0,62000;1,0000
17004;0,38000;0,62000;1,0000
17005;0,39000;0,61000;1,0000
17006;0,40000;0,60000;1,0000
17007;0,41000;0,59000;1,0000
