caseID;earliness;avg_alarms;avg_true_alarms
9324;0,98169;0,53000;0,91000
9325;0,98175;0,53000;0,90000
9326;0,98135;0,54000;0,90000
9327;0,98135;0,54000;0,90000
9328;0,98083;0,55000;0,90000
9329;0,98069;0,56000;0,90000
9330;0,98109;0,55000;0,90000
9331;0,98090;0,56000;0,90000
9332;0,98090;0,56000;0,91000
9333;0,98122;0,55000;0,91000
9334;0,98035;0,56000;0,90000
9335;0,98011;0,56000;0,90000
9336;0,98038;0,55000;0,89000
9337;0,97992;0,56000;0,89000
9338;0,97958;0,57000;0,89000
9339;0,97895;0,58000;0,88000
9340;0,97912;0,57000;0,88000
9341;0,97886;0,57000;0,88000
9342;0,97873;0,57000;0,88000
9343;0,97915;0,56000;0,88000
9344;0,97950;0,55000;0,88000
9345;0,97974;0,54000;0,88000
9346;0,98012;0,53000;0,88000
9347;0,98049;0,52000;0,88000
9348;0,98095;0,51000;0,88000
9349;0,98086;0,51000;0,87000
9350;0,98080;0,51000;0,88000
9351;0,98053;0,52000;0,88000
9352;0,98028;0,53000;0,88000
9353;0,98066;0,52000;0,88000
9354;0,98029;0,53000;0,88000
9355;0,98046;0,52000;0,88000
9356;0,98015;0,53000;0,87000
9357;0,98015;0,53000;0,87000
9358;0,97999;0,53000;0,87000
9359;0,98017;0,53000;0,86000
9360;0,98082;0,53000;0,86000
9361;0,98088;0,53000;0,86000
9362;0,98098;0,53000;0,85000
9363;0,98098;0,53000;0,85000
9364;0,98104;0,53000;0,85000
9365;0,98090;0,54000;0,84000
9366;0,98090;0,54000;0,84000
9367;0,98090;0,54000;0,84000
9368;0,98044;0,55000;0,84000
9369;0,98076;0,55000;0,84000
9370;0,98040;0,56000;0,85000
9371;0,98020;0,57000;0,84000
9372;0,97998;0,58000;0,84000
9373;0,98018;0,57000;0,84000
9374;0,97983;0,58000;0,84000
9375;0,97969;0,59000;0,83000
9376;0,97988;0,58000;0,83000
9377;0,97990;0,58000;0,82000
9378;0,97990;0,58000;0,82000
9379;0,98019;0,57000;0,82000
9380;0,98033;0,56000;0,83000
9381;0,98070;0,55000;0,83000
9382;0,98070;0,55000;0,83000
9383;0,98087;0,55000;0,82000
9384;0,98077;0,55000;0,82000
9385;0,98106;0,54000;0,82000
9386;0,98106;0,54000;0,82000
9387;0,98106;0,54000;0,82000
9388;0,98106;0,54000;0,82000
9389;0,98106;0,54000;0,82000
9390;0,98081;0,55000;0,82000
9391;0,98105;0,54000;0,82000
9392;0,98135;0,53000;0,82000
9393;0,98173;0,53000;0,82000
9394;0,98236;0,52000;0,83000
9395;0,98281;0,51000;0,83000
9396;0,98281;0,51000;0,83000
9397;0,98281;0,51000;0,83000
9398;0,98285;0,51000;0,83000
9399;0,98316;0,50000;0,83000
9400;0,98264;0,51000;0,83000
9401;0,98258;0,51000;0,83000
9402;0,98296;0,51000;0,84000
9403;0,98179;0,51000;0,84000
9404;0,98203;0,51000;0,85000
9405;0,98243;0,50000;0,85000
9406;0,98217;0,51000;0,84000
9407;0,98217;0,51000;0,84000
9408;0,98217;0,51000;0,84000
9409;0,98217;0,51000;0,84000
9410;0,98195;0,52000;0,84000
9411;0,98222;0,51000;0,84000
9412;0,98224;0,51000;0,84000
9413;0,98266;0,50000;0,84000
9414;0,98227;0,51000;0,84000
9415;0,98177;0,52000;0,83000
9416;0,98156;0,52000;0,84000
9417;0,98169;0,52000;0,84000
9418;0,98169;0,52000;0,84000
9419;0,98169;0,52000;0,84000
9420;0,98139;0,53000;0,84000
9421;0,98160;0,52000;0,85000
9422;0,98160;0,52000;0,84000
9423;0,98179;0,51000;0,84000
9424;0,98179;0,51000;0,84000
9425;0,98202;0,50000;0,85000
9426;0,98242;0,49000;0,85000
9427;0,98216;0,50000;0,85000
9428;0,98102;0,50000;0,84000
9429;0,98116;0,49000;0,84000
9430;0,98079;0,50000;0,84000
9431;0,98084;0,50000;0,83000
9432;0,98061;0,51000;0,83000
9433;0,98011;0,52000;0,83000
9434;0,98070;0,52000;0,84000
9435;0,98085;0,52000;0,84000
9436;0,98060;0,53000;0,85000
9437;0,98080;0,53000;0,85000
9438;0,98115;0,52000;0,85000
9439;0,98177;0,51000;0,86000
9440;0,98163;0,52000;0,86000
9441;0,98179;0,52000;0,85000
9442;0,98186;0,52000;0,85000
9443;0,98186;0,52000;0,85000
9444;0,98164;0,53000;0,84000
9445;0,98132;0,54000;0,84000
9446;0,98117;0,55000;0,84000
9447;0,98117;0,55000;0,84000
9448;0,98117;0,55000;0,84000
9449;0,98154;0,54000;0,85000
9450;0,98174;0,53000;0,85000
9451;0,98202;0,52000;0,85000
9452;0,98227;0,51000;0,85000
9453;0,98227;0,51000;0,85000
9454;0,98010;0,51000;0,84000
9455;0,97988;0,52000;0,84000
9456;0,98019;0,51000;0,85000
9457;0,98019;0,51000;0,85000
9458;0,98054;0,50000;0,85000
9459;0,98050;0,50000;0,86000
9460;0,98170;0,49000;0,86000
9461;0,98187;0,49000;0,86000
9462;0,98177;0,49000;0,87000
9463;0,98177;0,49000;0,87000
9464;0,98217;0,48000;0,87000
9465;0,98230;0,47000;0,88000
9466;0,98202;0,48000;0,88000
9467;0,98202;0,48000;0,88000
9468;0,98226;0,48000;0,87000
9469;0,98219;0,48000;0,86000
9470;0,98255;0,47000;0,86000
9471;0,98275;0,46000;0,87000
9472;0,98297;0,45000;0,87000
9473;0,98297;0,45000;0,87000
9474;0,98310;0,45000;0,87000
9475;0,98309;0,45000;0,88000
9476;0,98309;0,45000;0,88000
9477;0,98309;0,45000;0,89000
9478;0,98295;0,46000;0,88000
9479;0,98295;0,46000;0,88000
9480;0,98253;0,47000;0,88000
9481;0,98213;0,48000;0,88000
9482;0,98213;0,48000;0,88000
9483;0,98242;0,47000;0,89000
9484;0,98270;0,46000;0,89000
9485;0,98270;0,46000;0,89000
9486;0,98270;0,46000;0,89000
9487;0,98270;0,46000;0,89000
9488;0,98214;0,47000;0,88000
9489;0,98214;0,47000;0,88000
9490;0,98225;0,47000;0,87000
9491;0,98193;0,48000;0,86000
9492;0,98193;0,48000;0,86000
9493;0,98141;0,48000;0,86000
9494;0,98118;0,49000;0,85000
9495;0,98118;0,49000;0,85000
9496;0,98090;0,50000;0,85000
9497;0,98090;0,50000;0,85000
9498;0,98073;0,50000;0,85000
9499;0,98047;0,51000;0,85000
9500;0,98081;0,51000;0,84000
9501;0,98103;0,50000;0,84000
9502;0,98127;0,49000;0,84000
9503;0,98258;0,49000;0,84000
9504;0,98246;0,49000;0,84000
9505;0,98212;0,50000;0,84000
9506;0,98238;0,49000;0,85000
9507;0,98208;0,50000;0,85000
9508;0,98171;0,51000;0,85000
9509;0,98152;0,52000;0,84000
9510;0,98147;0,52000;0,84000
9511;0,98120;0,53000;0,84000
9512;0,98114;0,53000;0,84000
9513;0,98114;0,53000;0,84000
9514;0,98138;0,53000;0,84000
9515;0,98160;0,53000;0,85000
9516;0,98177;0,53000;0,85000
9517;0,98173;0,53000;0,85000
9518;0,98173;0,53000;0,85000
9519;0,98173;0,53000;0,85000
9520;0,98165;0,53000;0,85000
9521;0,98165;0,53000;0,85000
9522;0,98165;0,53000;0,86000
9523;0,98165;0,53000;0,85000
9524;0,98146;0,54000;0,84000
9525;0,98146;0,54000;0,84000
9526;0,98146;0,54000;0,84000
9527;0,98172;0,53000;0,84000
9528;0,98338;0,52000;0,85000
9529;0,98338;0,52000;0,84000
9530;0,98375;0,51000;0,84000
9531;0,98389;0,50000;0,84000
9532;0,98412;0,49000;0,84000
9533;0,98437;0,49000;0,84000
9534;0,98441;0,49000;0,84000
9535;0,98466;0,48000;0,84000
9536;0,98442;0,48000;0,83000
9537;0,98452;0,48000;0,83000
9538;0,98452;0,48000;0,83000
9539;0,98452;0,48000;0,83000
9540;0,98310;0,48000;0,83000
9541;0,98335;0,47000;0,84000
9542;0,98368;0,46000;0,84000
9543;0,98368;0,46000;0,84000
9544;0,98389;0,45000;0,85000
9545;0,98422;0,44000;0,85000
9546;0,98436;0,43000;0,85000
9547;0,98436;0,43000;0,84000
9548;0,98404;0,44000;0,84000
9549;0,98404;0,44000;0,84000
9550;0,98404;0,44000;0,84000
9551;0,98370;0,45000;0,83000
9552;0,98370;0,45000;0,83000
9553;0,98345;0,46000;0,83000
9554;0,98599;0,45000;0,84000
9555;0,98602;0,45000;0,84000
9556;0,98602;0,45000;0,84000
9557;0,98602;0,45000;0,84000
9558;0,98552;0,46000;0,83000
9559;0,98576;0,45000;0,83000
9560;0,98530;0,46000;0,83000
9561;0,98544;0,45000;0,83000
9562;0,98552;0,45000;0,83000
9563;0,98552;0,45000;0,83000
9564;0,98516;0,46000;0,82000
9565;0,98516;0,46000;0,82000
9566;0,98499;0,46000;0,82000
9567;0,98462;0,47000;0,82000
9568;0,98483;0,46000;0,83000
9569;0,98463;0,46000;0,83000
9570;0,98463;0,46000;0,83000
9571;0,98417;0,47000;0,83000
9572;0,98393;0,48000;0,83000
9573;0,98393;0,48000;0,83000
9574;0,98414;0,47000;0,83000
9575;0,98428;0,46000;0,83000
9576;0,98391;0,47000;0,83000
9577;0,98380;0,47000;0,83000
9578;0,98394;0,46000;0,84000
9579;0,98374;0,47000;0,83000
9580;0,98379;0,47000;0,83000
9581;0,98356;0,47000;0,82000
9582;0,98324;0,48000;0,82000
9583;0,98306;0,49000;0,81000
9584;0,98293;0,50000;0,80000
9585;0,98293;0,50000;0,80000
9586;0,98293;0,50000;0,80000
9587;0,98269;0,51000;0,80000
9588;0,98324;0,50000;0,81000
9589;0,98324;0,50000;0,81000
9590;0,98338;0,49000;0,82000
9591;0,98332;0,49000;0,83000
9592;0,98303;0,50000;0,83000
9593;0,98369;0,50000;0,83000
9594;0,97846;0,50000;0,84000
9595;0,97846;0,50000;0,84000
9596;0,97849;0,50000;0,84000
9597;0,97817;0,51000;0,84000
9598;0,97854;0,50000;0,84000
9599;0,97856;0,50000;0,84000
9600;0,97841;0,50000;0,85000
9601;0,97823;0,51000;0,85000
9602;0,97823;0,51000;0,85000
9603;0,97829;0,51000;0,85000
9604;0,97844;0,51000;0,84000
9605;0,97878;0,50000;0,84000
9606;0,97833;0,51000;0,84000
9607;0,97758;0,51000;0,83000
9608;0,97795;0,50000;0,83000
9609;0,97814;0,49000;0,84000
9610;0,97841;0,48000;0,84000
9611;0,97850;0,48000;0,84000
9612;0,97880;0,47000;0,84000
9613;0,97880;0,47000;0,84000
9614;0,97894;0,46000;0,84000
9615;0,97922;0,45000;0,84000
9616;0,97951;0,44000;0,84000
9617;0,97899;0,44000;0,84000
9618;0,97899;0,44000;0,84000
9619;0,97877;0,45000;0,84000
9620;0,97914;0,44000;0,84000
9621;0,97914;0,44000;0,84000
9622;0,97893;0,45000;0,83000
9623;0,97852;0,46000;0,84000
9624;0,97871;0,45000;0,85000
9625;0,97831;0,46000;0,85000
9626;0,97810;0,47000;0,84000
9627;0,97793;0,48000;0,84000
9628;0,97763;0,49000;0,84000
9629;0,97737;0,50000;0,85000
9630;0,97723;0,51000;0,84000
9631;0,97723;0,51000;0,85000
