n;mae
341;0,303047088
342;0,30234863
343;0,306700702
344;0,302962487
345;0,302919662
346;0,304565672
347;0,30243315
348;0,303593554
349;0,304064301
350;0,305781115
351;0,306662066
352;0,30771866
353;0,305093151
354;0,306171729
355;0,303956353
356;0,304017121
357;0,302314559
358;0,301496421
359;0,29839694
360;0,300305442
361;0,300660026
362;0,300749417
363;0,297940965
364;0,295496802
365;0,295460843
366;0,297343226
367;0,294054209
368;0,296520979
369;0,297407963
370;0,29659713
371;0,296696082
372;0,296702497
373;0,294629197
374;0,295319739
375;0,297123784
376;0,299393879
377;0,299489308
378;0,302204445
379;0,303117733
380;0,305024261
381;0,305781912
382;0,305414777
383;0,305716146
384;0,306905676
385;0,304926489
386;0,302542501
387;0,304154841
388;0,307419618
389;0,306567731
390;0,306557508
391;0,308510113
392;0,306406838
393;0,306356737
394;0,306329779
395;0,309554926
396;0,311616091
397;0,311843851
398;0,311262361
399;0,312338971
400;0,313729177
401;0,314231805
402;0,316573313
403;0,316136482
404;0,316169784
405;0,319478659
406;0,31694796
407;0,318351251
408;0,318998933
409;0,319517621
410;0,316165385
411;0,31408235
412;0,314725473
413;0,313589856
414;0,309473605
415;0,3069139
416;0,308465282
417;0,305463645
418;0,3046895
419;0,300680268
420;0,302919791
421;0,305156242
422;0,301796843
423;0,299971385
424;0,297679858
425;0,294381058
426;0,294944191
427;0,29400754
428;0,296041773
429;0,293336369
430;0,291565762
431;0,289193199
432;0,287822478
433;0,286177343
434;0,285096472
435;0,283197973
436;0,280675277
437;0,280463695
438;0,278049407
439;0,277586445
440;0,27807314
441;0,276719869
442;0,2790769
443;0,278404763
444;0,280132357
445;0,28016444
446;0,278959886
447;0,278874682
448;0,282267764
449;0,281764682
450;0,280434581
451;0,279535033
452;0,280383736
453;0,278943807
454;0,279715283
455;0,280710551
456;0,279582219
457;0,282393019
458;0,281671204
459;0,281299362
460;0,282844416
461;0,282866007
462;0,281684067
463;0,280465231
464;0,279711836
465;0,280331335
466;0,278915572
467;0,278369328
468;0,276575447
469;0,273458275
470;0,273131348
471;0,272396821
472;0,271324143
473;0,269927619
474;0,266855788
475;0,264296822
476;0,261423995
477;0,266476718
478;0,265954976
479;0,262413017
480;0,257745054
481;0,256528189
482;0,255651994
483;0,252268925
484;0,25170676
485;0,252348969
486;0,252752202
487;0,251630458
488;0,248979294
489;0,24536072
490;0,248817106
491;0,246048335
492;0,246008574
493;0,243177286
494;0,243214107
495;0,239975981
496;0,238018513
497;0,237806058
498;0,239624741
499;0,238452586
500;0,235951614
501;0,236169605
502;0,234913783
503;0,235189579
504;0,234929167
505;0,23161539
506;0,230973312
507;0,230884168
508;0,232330445
509;0,231191169
510;0,233311923
511;0,23151359
512;0,230385267
513;0,231266179
514;0,23070785
515;0,230714197
516;0,228935253
517;0,228138145
518;0,228041298
519;0,226840278
520;0,223645155
521;0,221387107
522;0,225750026
523;0,227587965
524;0,228645032
525;0,230700439
526;0,229321922
527;0,231991058
528;0,231979063
529;0,235305134
530;0,239278557
531;0,240294102
532;0,239285725
533;0,239380519
534;0,239236613
535;0,239155951
536;0,243129362
537;0,243288316
538;0,245988155
539;0,247502688
540;0,246850367
541;0,247573594
542;0,244263829
543;0,240539398
544;0,237891168
545;0,237860369
546;0,240471408
547;0,241432922
548;0,241926543
549;0,246375024
550;0,247174896
551;0,247156069
552;0,247048661
553;0,248426914
554;0,248968839
555;0,247954342
556;0,247933019
557;0,244834514
558;0,244548423
559;0,247984568
560;0,243580504
561;0,243737911
562;0,247561769
563;0,24751872
564;0,251345174
565;0,253820581
566;0,251838635
567;0,255064735
568;0,256377625
569;0,256154007
570;0,256610659
571;0,255348742
572;0,252754607
573;0,252629543
574;0,253450243
575;0,255928799
576;0,255772206
577;0,252876873
578;0,250346546
579;0,251849967
580;0,251924823
581;0,251937493
582;0,25302772
583;0,252981725
584;0,249237154
585;0,250477101
586;0,249490511
587;0,253745533
588;0,254466327
589;0,254475703
590;0,251044785
591;0,253572011
592;0,256287798
593;0,257716498
594;0,260325675
595;0,263507534
596;0,266570986
597;0,264008968
598;0,261156486
599;0,259144457
600;0,262896978
601;0,263200819
602;0,262125743
603;0,261922395
604;0,262960165
605;0,265357819
606;0,265627753
607;0,263264164
608;0,261929762
609;0,262057854
610;0,261459527
611;0,262119398
612;0,262092818
613;0,260188073
614;0,263257112
615;0,26487004
616;0,266376779
617;0,266300776
618;0,2679845
619;0,270156444
620;0,273047352
621;0,272726434
622;0,270797881
623;0,272017068
624;0,270355433
625;0,269281791
626;0,269294992
627;0,270338853
628;0,267152531
629;0,267504497
630;0,265879626
631;0,264449947
632;0,262705768
633;0,265636361
634;0,265730268
635;0,266573171
636;0,262634567
637;0,26432147
638;0,26390717
639;0,263217088
640;0,261083602
641;0,262413616
642;0,264405453
643;0,267860659
644;0,268892408
645;0,269340624
646;0,268736264
647;0,267611268
648;0,265201083
649;0,262192888
650;0,264037755
651;0,264943101
652;0,263573602
653;0,262236582
654;0,261025989
655;0,263102344
656;0,263958507
657;0,268071193
658;0,268101856
659;0,264077427
660;0,265910592
661;0,266030846
662;0,262202061
663;0,266976644
664;0,267087341
665;0,263907585
666;0,263513293
667;0,26316876
668;0,263693712
669;0,263724374
670;0,263336173
671;0,265257421
672;0,265775736
673;0,267154244
674;0,269973617
675;0,267800128
676;0,26941987
677;0,267351101
678;0,268547424
679;0,268049617
680;0,271117569
681;0,272074602
682;0,273361098
683;0,274397694
684;0,275257813
685;0,275632267
686;0,277598986
687;0,275896676
688;0,275185095
689;0,275188184
690;0,278501801
691;0,276430575
692;0,274373572
693;0,275733859
694;0,275821902
695;0,27311661
696;0,270030814
697;0,270074661
698;0,270050226
699;0,270055935
700;0,269123514
701;0,269557717
702;0,273094841
703;0,276662526
704;0,278216166
705;0,278883165
706;0,278479183
707;0,280207714
708;0,283268983
709;0,286450565
710;0,283902869
711;0,28323669
712;0,283841708
713;0,283934196
714;0,280865156
715;0,279983051
716;0,278476619
717;0,281579433
718;0,279961052
719;0,279598918
720;0,276666096
721;0,276415686
722;0,275931243
723;0,27261526
724;0,275640424
725;0,277112798
726;0,278856411
727;0,278306664
728;0,281874273
729;0,282039654
730;0,281512065
731;0,28179725
732;0,283583428
733;0,280833303
734;0,283674166
735;0,286686293
736;0,289054264
737;0,28766163
738;0,287992468
739;0,287489662
740;0,287593048
741;0,286518262
742;0,284451173
743;0,281946517
744;0,284418925
745;0,287290064
746;0,286243351
747;0,284950506
748;0,282309437
749;0,282851894
750;0,28430107
751;0,283300987
752;0,286798532
753;0,290067769
754;0,289105267
755;0,288802932
756;0,287952353
757;0,283921749
758;0,285561556
759;0,28998759
760;0,292680185
761;0,293551711
762;0,296330645
763;0,295739275
764;0,292824869
765;0,292945677
766;0,294500421
767;0,294498664
768;0,293439684
769;0,293779572
770;0,296875681
771;0,295849584
772;0,298300979
773;0,300651123
774;0,300295161
775;0,303850115
776;0,30183556
777;0,301757559
778;0,302120242
779;0,304890911
780;0,304605976
781;0,307075118
782;0,304399647
783;0,307016262
784;0,306326951
785;0,302618828
786;0,301757208
787;0,301932194
788;0,30155759
789;0,305178442
790;0,305650726
791;0,30785996
792;0,309836756
793;0,310964659
794;0,310708206
795;0,313521503
796;0,313860846
797;0,31833924
798;0,321773429
799;0,322896796
800;0,320658679
801;0,319291064
802;0,317041182
803;0,318330157
804;0,315216597
805;0,315962698
806;0,316066084
807;0,317382293
808;0,314582174
809;0,31202939
810;0,314977827
811;0,318966467
812;0,321973246
813;0,323767834
814;0,326277043
815;0,328737165
816;0,332146275
817;0,331540256
818;0,335330442
819;0,334375404
820;0,337158178
821;0,337333495
822;0,338323872
823;0,338547956
824;0,33608452
825;0,337481407
826;0,338454784
827;0,338131289
828;0,336367234
829;0,335706336
830;0,337209967
831;0,340620871
832;0,339030155
833;0,338880959
834;0,337704916
835;0,337857354
836;0,340086473
837;0,339704645
838;0,339502712
839;0,34279613
840;0,342782118
841;0,341894013
842;0,3436488
843;0,343845262
844;0,342186459
845;0,338897902
846;0,339250359
847;0,342465729
848;0,345568267
849;0,346553108
850;0,345385991
851;0,345389942
852;0,34490651
853;0,34388779
854;0,346948323
855;0,344380683
856;0,344380683
857;0,345052319
858;0,343445845
859;0,338995818
860;0,334457459
861;0,3303175
862;0,328059227
863;0,324298392
864;0,323647836
865;0,323617174
866;0,325765529
867;0,322851831
868;0,32152333
869;0,325070186
870;0,322249897
871;0,319977702
872;0,317370614
873;0,315989018
874;0,312779457
875;0,309749305
876;0,309713925
877;0,310880146
878;0,310952591
879;0,31056655
880;0,307840286
881;0,30825536
882;0,307205774
883;0,306455459
884;0,306304605
885;0,310208605
886;0,311319774
887;0,312027334
888;0,314683337
889;0,31367276
890;0,30986774
891;0,30729925
892;0,305484033
893;0,302483807
894;0,300256834
895;0,300956505
896;0,300790785
897;0,295400359
898;0,291906809
899;0,290768619
900;0,290901622
901;0,290900201
902;0,28968246
903;0,284715278
904;0,288257047
905;0,287552182
906;0,288569741
907;0,285256139
908;0,288743208
909;0,288307013
910;0,289150801
911;0,287991572
912;0,286001732
913;0,287696397
914;0,285187187
915;0,285073118
916;0,283868086
917;0,284978103
918;0,284365655
919;0,285465783
920;0,283110472
921;0,283726961
922;0,280789469
923;0,280107399
924;0,282490847
925;0,281151569
926;0,279856246
927;0,277777752
928;0,275492867
929;0,273827267
930;0,273271622
931;0,27255723
932;0,272459075
933;0,272426993
934;0,274516314
935;0,273192235
936;0,268559456
937;0,271570344
938;0,26845399
939;0,266989777
940;0,268131829
941;0,270509219
942;0,272310174
943;0,27159222
944;0,273753383
945;0,277719188
946;0,279536301
947;0,276981931
948;0,275897763
949;0,276247073
950;0,275877143
951;0,279496699
952;0,275998519
953;0,276883378
954;0,274460315
955;0,27661334
956;0,279085986
957;0,27836435
958;0,278296273
959;0,278321715
960;0,278543112
961;0,278526445
962;0,280645613
963;0,284238676
964;0,287329152
965;0,290599691
966;0,286947825
967;0,287074543
968;0,289426968
969;0,286324736
970;0,286081593
971;0,285986831
972;0,285668067
973;0,284942819
974;0,284926961
975;0,288870503
976;0,288871188
977;0,288382826
978;0,290815639
979;0,287449339
980;0,287449339
981;0,283925386
982;0,284115511
983;0,284034794
984;0,285972093
985;0,284831942
986;0,281956805
987;0,280403817
988;0,28051586
989;0,280917684
990;0,282271982
991;0,285921793
992;0,286052012
993;0,285100848
994;0,286782954
995;0,282808246
996;0,2826903
997;0,28449365
998;0,289065118
999;0,291705487
1000;0,290408264
1001;0,292216148
1002;0,292187239
1003;0,294828834
1004;0,291292092
1005;0,288047714
1006;0,287038473
1007;0,288099721
1008;0,28433961
1009;0,284421094
1010;0,281203578
1011;0,282643048
1012;0,281024755
1013;0,279281398
1014;0,279331398
1015;0,279192828
1016;0,28021317
1017;0,280452491
1018;0,278751
1019;0,28068093
1020;0,279989523
1021;0,281372334
1022;0,284925556
1023;0,285426187
1024;0,283801537
1025;0,280404192
1026;0,280294057
1027;0,282182545
1028;0,282182545
1029;0,28065974
1030;0,27834183
1031;0,276720458
1032;0,277296847
1033;0,280162742
1034;0,281085926
1035;0,279107056
1036;0,279142745
1037;0,275511221
1038;0,276008008
1039;0,278108569
1040;0,27697669
1041;0,274568638
1042;0,271044886
1043;0,275813156
1044;0,27416183
1045;0,27271745
1046;0,272499296
1047;0,271872782
1048;0,271131364
1049;0,270708298
1050;0,26773396
1051;0,267582381
1052;0,270812037
1053;0,269502682
1054;0,269144266
1055;0,267023527
1056;0,264541633
1057;0,264547653
1058;0,264578315
1059;0,264837266
1060;0,264659132
1061;0,268814725
1062;0,265841264
1063;0,261829968
1064;0,259079954
1065;0,260145338
1066;0,263758917
1067;0,266663915
1068;0,264285082
1069;0,26350057
1070;0,264733004
1071;0,264789146
1072;0,267617672
1073;0,267569106
1074;0,269271418
1075;0,264879358
1076;0,265679362
1077;0,265239366
1078;0,261323184
1079;0,261483293
1080;0,26147775
1081;0,26104341
1082;0,2613191
1083;0,258568478
1084;0,256714398
1085;0,257652748
1086;0,257835264
1087;0,255852397
1088;0,252355217
1089;0,250170003
1090;0,250855679
1091;0,247256013
1092;0,248876819
1093;0,250246586
1094;0,252025981
1095;0,252801533
1096;0,252732511
1097;0,255876896
1098;0,2552823
1099;0,255658902
1100;0,259895597
1101;0,25808505
1102;0,261207065
1103;0,260308237
1104;0,26395963
1105;0,265508727
1106;0,26693545
1107;0,267294059
1108;0,269990004
1109;0,271296084
1110;0,273863272
1111;0,269598123
1112;0,271465078
1113;0,272189064
1114;0,274798642
1115;0,276737367
1116;0,273523013
1117;0,271261871
1118;0,269871793
1119;0,266079991
1120;0,270003223
1121;0,269128848
1122;0,26553691
1123;0,265122028
1124;0,263717048
1125;0,265856973
1126;0,26740381
1127;0,265168561
1128;0,265856207
1129;0,265786397
1130;0,269313027
1131;0,269614519
1132;0,271229355
1133;0,271347937
1134;0,269304567
1135;0,269043723
1136;0,270589717
1137;0,270708818
1138;0,270389924
1139;0,266155708
1140;0,266154249
1141;0,269031082
1142;0,269952723
1143;0,264817769
1144;0,262515665
1145;0,263159388
1146;0,260548713
1147;0,262266242
1148;0,26119101
1149;0,261573869
1150;0,265421516
1151;0,265274351
1152;0,265392308
1153;0,265371412
1154;0,269611636
1155;0,270477946
1156;0,270389104
1157;0,270249036
1158;0,270297194
1159;0,273496445
1160;0,27620706
1161;0,272612223
1162;0,274552293
1163;0,275934448
1164;0,277050455
1165;0,274738356
1166;0,271647644
1167;0,269943817
1168;0,272924553
1169;0,27462575
1170;0,273349464
1171;0,273388085
1172;0,271966646
1173;0,270391262
1174;0,271831705
1175;0,275041005
1176;0,27742341
1177;0,280361416
1178;0,282452261
1179;0,282837009
1180;0,282809008
1181;0,287017288
1182;0,289700443
1183;0,292185272
1184;0,29216902
1185;0,290503954
1186;0,291641267
1187;0,292276899
1188;0,296725208
1189;0,299315605
1190;0,298712789
1191;0,302963217
1192;0,304046506
1193;0,303906614
1194;0,300787327
1195;0,30202443
1196;0,305917784
1197;0,302779139
1198;0,301833826
1199;0,300202757
1200;0,296205634
1201;0,298390363
1202;0,297294841
1203;0,29961886
1204;0,296309088
1205;0,297260695
1206;0,296082016
1207;0,297156525
1208;0,293694444
1209;0,296134502
1210;0,294407913
1211;0,295263763
1212;0,295119703
1213;0,293006143
1214;0,29387581
1215;0,289005523
1216;0,293010418
1217;0,294398419
1218;0,295790463
1219;0,29755727
1220;0,295713995
1221;0,295960667
1222;0,298246475
1223;0,298916617
1224;0,303045464
1225;0,301598298
1226;0,297030623
1227;0,298419745
1228;0,301674766
1229;0,302607627
1230;0,301635321
1231;0,304945978
1232;0,304817578
1233;0,30512873
1234;0,304846974
1235;0,307690847
1236;0,307301108
1237;0,311752957
1238;0,311618327
1239;0,313048633
1240;0,313053929
1241;0,313305872
1242;0,313557337
1243;0,314140852
1244;0,318708699
1245;0,316227032
1246;0,316305239
1247;0,317429009
1248;0,318458866
1249;0,318858333
1250;0,315788231
1251;0,313335405
1252;0,311383674
1253;0,311571006
1254;0,307861955
1255;0,307064112
1256;0,308002768
1257;0,308072778
1258;0,312338863
1259;0,308866747
1260;0,311301197
1261;0,310721497
1262;0,309121404
1263;0,313377365
1264;0,313169501
1265;0,311791286
1266;0,311687153
1267;0,310913198
1268;0,307964544
1269;0,30626889
1270;0,311338226
1271;0,311303539
1272;0,310645396
1273;0,31251526
1274;0,312962501
1275;0,310446035
1276;0,312020693
1277;0,310714677
1278;0,308959765
1279;0,309194862
1280;0,312691668
1281;0,312159469
1282;0,309624423
1283;0,308703926
1284;0,310343599
1285;0,308355216
1286;0,310502911
1287;0,309351212
1288;0,309340408
1289;0,308136609
1290;0,309689902
1291;0,307484263
1292;0,303535814
1293;0,30700621
1294;0,309332255
1295;0,307707366
1296;0,307195851
1297;0,305631737
1298;0,302600178
1299;0,304584342
1300;0,305096551
1301;0,30293539
1302;0,301594925
1303;0,299525709
1304;0,301296816
1305;0,298903069
1306;0,298646707
1307;0,296842977
1308;0,296816397
1309;0,293884262
1310;0,29251341
1311;0,291684491
1312;0,293868104
1313;0,294560362
1314;0,294232636
1315;0,294260637
1316;0,290670539
1317;0,287764751
1318;0,289546311
1319;0,287867267
1320;0,28978984
1321;0,288506306
1322;0,289577476
1323;0,29102032
1324;0,290916128
1325;0,293849219
1326;0,297181658
1327;0,294880869
1328;0,292837542
1329;0,29244555
1330;0,289882785
1331;0,285518373
1332;0,283471034
1333;0,284730312
1334;0,285551893
1335;0,282283831
1336;0,285639727
1337;0,281167558
1338;0,28460489
1339;0,284140178
1340;0,284836699
1341;0,283265156
1342;0,282708292
1343;0,282134025
1344;0,280447657
1345;0,28246627
1346;0,285112464
1347;0,282610189
1348;0,28127542
1349;0,27760027
1350;0,277394793
1351;0,279251912
1352;0,279219517
1353;0,28310648
1354;0,282647507
1355;0,281995226
1356;0,281727526
1357;0,28372171
1358;0,279285483
1359;0,281108375
1360;0,275818601
1361;0,277648927
1362;0,277675507
1363;0,272019512
1364;0,272819469
1365;0,27487199
1366;0,277962539
1367;0,278986364
1368;0,281919191
1369;0,281946982
1370;0,277867081
1371;0,277891103
1372;0,279116455
1373;0,277073609
1374;0,277347269
1375;0,279039059
1376;0,274335158
1377;0,273459746
1378;0,273124748
1379;0,275236707
1380;0,274460036
1381;0,274135286
1382;0,275896814
1383;0,275083304
1384;0,276243458
1385;0,27903689
1386;0,280148554
1387;0,282932379
1388;0,280717814
1389;0,279155025
1390;0,277421144
1391;0,27588079
1392;0,280217545
1393;0,278695646
1394;0,277643308
1395;0,280439644
1396;0,280842875
1397;0,282471416
1398;0,282909066
1399;0,281845524
1400;0,282026763
1401;0,284004147
1402;0,285460329
1403;0,283540603
1404;0,281611508
1405;0,28415611
1406;0,287471983
1407;0,290596796
1408;0,290615216
1409;0,293073838
1410;0,295172599
1411;0,297487487
1412;0,293607976
1413;0,292194943
1414;0,288993424
1415;0,289387357
1416;0,291708006
1417;0,292579235
1418;0,291706022
1419;0,294019889
1420;0,291287464
1421;0,290276024
1422;0,288963973
1423;0,290294066
1424;0,289993322
1425;0,288990647
1426;0,288544575
1427;0,292031207
1428;0,291604397
1429;0,291136562
1430;0,290692765
1431;0,296109824
1432;0,296126651
1433;0,295511564
1434;0,294979663
1435;0,295921421
1436;0,292943818
1437;0,292977316
1438;0,289507783
1439;0,290436592
1440;0,293203329
1441;0,294927977
1442;0,297808496
1443;0,300210683
1444;0,297273307
1445;0,294570556
1446;0,29430646
1447;0,295405787
1448;0,300151487
1449;0,302993481
1450;0,302747197
1451;0,301740945
1452;0,304436757
1453;0,299368149
1454;0,301866984
1455;0,301838984
1456;0,304835575
1457;0,304186114
1458;0,307186834
1459;0,307350127
1460;0,310762228
1461;0,311959776
1462;0,312027231
1463;0,313090312
1464;0,314166655
1465;0,312716409
1466;0,309282111
1467;0,307654444
1468;0,304578314
1469;0,304410932
1470;0,303863022
1471;0,306151319
1472;0,305714404
1473;0,308863918
1474;0,309590435
1475;0,307709549
1476;0,310435657
1477;0,309458041
1478;0,312926498
1479;0,313272546
1480;0,310569236
1481;0,307821136
1482;0,309772651
1483;0,312427769
1484;0,312594296
1485;0,313133556
1486;0,308948996
1487;0,306255278
1488;0,304178876
1489;0,303558979
1490;0,305620898
1491;0,310426572
1492;0,307983679
1493;0,305079763
1494;0,304964616
1495;0,301769772
1496;0,299838039
1497;0,301916331
1498;0,304936178
1499;0,304459356
1500;0,306694676
1501;0,307499002
1502;0,307336206
1503;0,31011467
1504;0,311442419
1505;0,308903692
1506;0,306683108
1507;0,305551447
1508;0,309207699
1509;0,307178581
1510;0,305300469
1511;0,304898087
1512;0,307952299
1513;0,312418973
1514;0,317661821
1515;0,317273431
1516;0,314858234
1517;0,314005932
1518;0,311624026
1519;0,309206773
1520;0,307867865
1521;0,307926547
1522;0,306401634
1523;0,302890215
1524;0,29927876
1525;0,297598558
1526;0,29719428
1527;0,296207432
1528;0,294908604
1529;0,298477027
1530;0,300821382
1531;0,2994172
1532;0,299783364
1533;0,300537734
1534;0,297766784
1535;0,296886202
1536;0,296062971
1537;0,296584374
1538;0,299220088
1539;0,301406096
1540;0,298555177
1541;0,295332834
1542;0,29181872
1543;0,289838317
1544;0,293998953
1545;0,293920211
1546;0,290773236
1547;0,289536756
1548;0,2847856
1549;0,282488595
1550;0,282708492
1551;0,284320304
1552;0,281995924
1553;0,285278257
1554;0,286077541
1555;0,287916984
1556;0,284378284
1557;0,286512568
1558;0,286025498
1559;0,285649039
1560;0,285654338
1561;0,286505387
1562;0,287924378
1563;0,287668829
1564;0,287394521
1565;0,289881423
1566;0,293907666
1567;0,293991464
1568;0,297912465
1569;0,301354984
1570;0,304158208
1571;0,301846688
1572;0,300940738
1573;0,301032541
1574;0,299855587
1575;0,303696548
1576;0,303335604
1577;0,307999983
1578;0,30657787
1579;0,306971186
1580;0,307528568
1581;0,307031904
1582;0,303287214
1583;0,303819546
1584;0,30088708
1585;0,301621418
1586;0,302994091
1587;0,306206236
1588;0,308739967
1589;0,310240755
1590;0,307521724
1591;0,302648605
1592;0,300946941
1593;0,301371177
1594;0,302482105
1595;0,305084571
1596;0,303215017
1597;0,303732935
1598;0,303205238
1599;0,301371454
1600;0,3005685
1601;0,30104548
1602;0,299290926
1603;0,296506787
1604;0,295557672
1605;0,297915592
1606;0,296850965
1607;0,294016132
1608;0,290797204
1609;0,289822059
1610;0,294142508
1611;0,292634809
1612;0,292156313
1613;0,293656453
1614;0,290292813
1615;0,290258753
1616;0,289533433
1617;0,289108637
1618;0,289125013
1619;0,290935598
1620;0,291027608
1621;0,2903529
1622;0,289815947
1623;0,289748744
1624;0,293745937
1625;0,293130236
1626;0,295011149
1627;0,293134324
1628;0,292914475
1629;0,29303601
1630;0,290702193
1631;0,286505013
1632;0,289549925
1633;0,285604624
1634;0,288309188
1635;0,288164538
1636;0,292783284
1637;0,292614657
1638;0,2899764
1639;0,28701542
1640;0,291643917
1641;0,292268677
1642;0,293875798
1643;0,293435967
1644;0,289331227
1645;0,290105859
1646;0,291255929
1647;0,291276306
1648;0,29380381
1649;0,293258728
1650;0,293153818
1651;0,28992654
1652;0,290012377
1653;0,285839516
1654;0,282379177
1655;0,284134673
1656;0,286724451
1657;0,286308818
1658;0,283889739
1659;0,286039098
1660;0,282774647
1661;0,279990023
1662;0,278473736
1663;0,282136193
1664;0,280544239
1665;0,277242465
1666;0,273190878
1667;0,273695076
1668;0,272500213
1669;0,269695659
1670;0,267568458
1671;0,271221956
1672;0,270586708
1673;0,270174546
1674;0,270632358
1675;0,269206548
1676;0,269492369
1677;0,266001128
1678;0,264539154
1679;0,264181314
1680;0,264333707
1681;0,264317248
1682;0,267697079
1683;0,266626482
1684;0,268775625
1685;0,269307667
1686;0,267748106
1687;0,268255384
1688;0,268891783
1689;0,268897132
1690;0,272079096
1691;0,274852047
1692;0,274929434
1693;0,27426116
1694;0,271411471
1695;0,273120735
1696;0,277011833
1697;0,274557102
1698;0,272291099
1699;0,274042927
1700;0,274748779
1701;0,272063395
1702;0,276589102
1703;0,278679366
1704;0,279240471
1705;0,276869024
1706;0,280772801
1707;0,282938423
1708;0,286182443
1709;0,288591971
1710;0,286978778
1711;0,286577795
1712;0,283971416
1713;0,280569822
1714;0,282274483
1715;0,283071494
1716;0,285175107
1717;0,286103104
1718;0,290109659
1719;0,292068623
1720;0,292058595
1721;0,295303046
1722;0,299521068
1723;0,303360208
1724;0,303027544
1725;0,306519292
1726;0,305179057
1727;0,304535827
1728;0,305963665
1729;0,304663342
1730;0,306347007
1731;0,30945017
1732;0,307139316
1733;0,310264135
1734;0,310411366
1735;0,314383139
1736;0,312497564
1737;0,313435634
1738;0,315273819
1739;0,316707994
1740;0,31195402
1741;0,313327701
1742;0,31224642
1743;0,312285882
1744;0,31225522
1745;0,31366832
1746;0,312478245
1747;0,315383833
1748;0,31575449
1749;0,318705632
1750;0,320380765
1751;0,321849684
1752;0,323065326
1753;0,327134528
1754;0,327319412
