n;mae
500;0,08080418
501;0,080099552
502;0,080696812
503;0,08124116
504;0,080659979
505;0,080723162
506;0,085608322
507;0,089402352
508;0,088784329
509;0,093516382
510;0,093518539
511;0,094525922
512;0,102404775
513;0,102928233
514;0,111849174
515;0,112068195
516;0,111112968
517;0,111112593
518;0,115424621
519;0,121937109
520;0,123638286
521;0,123635192
522;0,123607391
523;0,123602772
524;0,123587752
525;0,124341156
526;0,12501711
527;0,125007895
528;0,125007412
529;0,125699891
530;0,124986889
531;0,125718997
532;0,126386976
533;0,126310499
534;0,126938314
535;0,126257995
536;0,126333991
537;0,126324161
538;0,126328271
539;0,126333823
540;0,129545627
541;0,130354272
542;0,129844049
543;0,129842043
544;0,130451741
545;0,131236438
546;0,131246291
547;0,131236701
548;0,131232104
549;0,13064134
550;0,130638617
551;0,130593721
552;0,130595101
553;0,13066284
554;0,130758532
555;0,13078828
556;0,130796969
557;0,130795721
558;0,131199888
559;0,136714815
560;0,132357057
561;0,137133765
562;0,137228672
563;0,143403642
564;0,143145547
565;0,143080505
566;0,144605843
567;0,142399664
568;0,144557518
569;0,142113029
570;0,14195511
571;0,142099174
572;0,145170615
573;0,143981414
574;0,144114678
575;0,140528419
576;0,13972346
577;0,138768159
578;0,14057779
579;0,145092629
580;0,147982545
581;0,147982069
582;0,148084194
583;0,155415245
584;0,155915578
585;0,14879735
586;0,148027477
587;0,150769679
588;0,150574867
589;0,148872589
590;0,14732221
591;0,147181503
592;0,151533299
593;0,145158777
594;0,145158941
595;0,144367171
596;0,143922982
597;0,143262721
598;0,141985075
599;0,142632607
600;0,142644589
601;0,142644154
602;0,142049236
603;0,141477922
604;0,142064443
605;0,142374382
606;0,13694039
607;0,134618593
608;0,135315956
609;0,130678495
610;0,130681162
611;0,130388756
612;0,122516635
613;0,121961989
614;0,113036225
615;0,112349618
616;0,111818346
617;0,111816509
618;0,105348462
619;0,098851138
620;0,097795259
621;0,097807987
622;0,098422422
623;0,099071505
624;0,099753706
625;0,098978353
626;0,098303044
627;0,0983056
628;0,098960781
629;0,098955574
630;0,098978565
631;0,098248575
632;0,098110707
633;0,097628995
634;0,096997792
635;0,097609875
636;0,097116707
637;0,097704777
638;0,09771956
639;0,097811338
640;0,094585344
641;0,093778049
642;0,09377654
643;0,093790349
644;0,093937295
645;0,093153989
646;0,099652266
647;0,100222557
648;0,100763673
649;0,101346844
650;0,101980805
651;0,102689964
652;0,102686925
653;0,102071539
654;0,1020932
655;0,108716314
656;0,109457503
657;0,114944544
658;0,114557053
659;0,109498866
660;0,110196772
661;0,108519067
662;0,115588358
663;0,109462998
664;0,108930357
665;0,108397098
666;0,107626683
667;0,107621639
668;0,106071764
669;0,10619775
670;0,10641776
671;0,105634668
672;0,108847008
673;0,109407769
674;0,108654823
675;0,116587392
676;0,116563508
677;0,11597146
678;0,114118569
679;0,114783081
680;0,111892676
681;0,111349363
682;0,111896172
683;0,103873277
684;0,103375605
685;0,103334469
686;0,103291578
687;0,099201562
688;0,098577822
689;0,097909779
690;0,094491874
691;0,09377658
692;0,089085794
693;0,089758616
694;0,090340926
695;0,090350903
696;0,089605876
697;0,090127071
698;0,089589265
699;0,09256308
700;0,092551055
701;0,093183512
702;0,093177834
703;0,093170331
704;0,092624184
705;0,091719096
706;0,09168634
707;0,090669612
708;0,090219728
709;0,090054768
710;0,091576588
711;0,092413257
712;0,092412582
713;0,098178498
714;0,098753698
715;0,099505722
716;0,099482873
717;0,100074997
718;0,099762007
719;0,100283675
720;0,099632785
721;0,100245074
722;0,099661665
723;0,099008081
724;0,098340968
725;0,09998087
726;0,099977004
727;0,099979691
728;0,099324809
729;0,09864226
730;0,104511536
731;0,105280072
732;0,106931522
733;0,106938732
734;0,108195776
735;0,107571798
736;0,114472482
737;0,113920996
738;0,113899401
739;0,114523998
740;0,114545543
741;0,117954644
742;0,118621069
743;0,119264857
744;0,118473588
745;0,120343443
746;0,114466735
747;0,116943722
748;0,11715766
749;0,116568626
750;0,11666837
751;0,115956986
752;0,115959346
753;0,115956464
754;0,120024885
755;0,113369893
756;0,112641581
757;0,107169959
758;0,107156974
759;0,105960466
760;0,105263983
761;0,107723934
762;0,100527721
763;0,100488543
764;0,100484156
765;0,100446335
766;0,101660896
767;0,102124902
768;0,101618382
769;0,101504041
770;0,100752135
771;0,101351353
772;0,095137678
773;0,094554655
774;0,094556265
775;0,087270937
776;0,089076898
777;0,089082428
778;0,089774792
779;0,087747378
780;0,088426889
781;0,088301009
782;0,087561379
783;0,090264554
784;0,090292364
785;0,090913817
786;0,091498039
787;0,091337043
788;0,091335715
789;0,092008949
790;0,092759356
791;0,093503881
792;0,093087025
793;0,093013671
794;0,092438425
795;0,092425464
796;0,09300545
797;0,092479874
798;0,096439215
799;0,092804458
800;0,092837678
801;0,092235956
802;0,092903077
803;0,100136872
804;0,103186144
805;0,104903182
806;0,105558539
807;0,105099476
808;0,10547918
809;0,104798375
810;0,109520515
811;0,108658819
812;0,108663065
813;0,102892059
814;0,1028632
815;0,10285726
816;0,103505358
817;0,103420231
818;0,102943038
819;0,103036067
820;0,103047883
821;0,103109532
822;0,105153975
823;0,10778581
824;0,107810704
825;0,106171958
826;0,106211173
827;0,106786257
828;0,10678679
829;0,106796046
830;0,100898132
831;0,100599355
832;0,098506315
833;0,100711169
834;0,09951204
835;0,103244071
836;0,102782465
837;0,110441571
838;0,110444607
839;0,110223562
840;0,110155492
841;0,106746823
842;0,111602611
843;0,111549859
844;0,111926874
845;0,110049505
846;0,113415409
847;0,115874798
848;0,115120823
849;0,115121663
850;0,114389676
851;0,114387724
852;0,114383651
853;0,114838209
854;0,110112949
