n;mae
778;0,180684054
779;0,185581516
780;0,186502634
781;0,188472029
782;0,18675595
783;0,192589485
784;0,192624726
785;0,191197811
786;0,190494471
787;0,189255825
788;0,189265225
789;0,189913465
790;0,195628049
791;0,195782484
792;0,201625816
793;0,200880048
794;0,19920066
795;0,204475961
796;0,204450462
797;0,212621315
798;0,216271207
799;0,2162449
800;0,211808119
801;0,211709804
802;0,20831127
803;0,214036805
804;0,207462721
805;0,206874446
806;0,206874446
807;0,209043249
808;0,203554688
809;0,197573854
810;0,201993677
811;0,2086981
812;0,213759333
813;0,213783555
814;0,21743502
815;0,218868187
816;0,222184767
817;0,223493713
818;0,230990632
819;0,230692486
820;0,232584525
821;0,232411112
822;0,231802202
823;0,23179985
824;0,225844039
825;0,23007721
826;0,235329329
827;0,238560259
828;0,235739475
829;0,235127872
830;0,237393161
831;0,238680718
832;0,238650373
833;0,23870541
834;0,237084447
835;0,240346974
836;0,246688735
837;0,246693018
838;0,245151831
839;0,248429295
840;0,248429295
841;0,24845583
842;0,248618285
843;0,248698694
844;0,245540141
845;0,241794781
846;0,241565899
847;0,243429743
848;0,247729197
849;0,250687098
850;0,247255119
851;0,247255119
852;0,245366337
853;0,244235906
854;0,246316621
855;0,242001576
856;0,242001576
857;0,2420598
858;0,240557972
859;0,235461903
860;0,229452509
861;0,224529754
862;0,221077841
863;0,214082786
864;0,214118185
865;0,214118185
866;0,220317491
867;0,218606428
868;0,218613381
869;0,225045456
870;0,21874774
871;0,215223981
872;0,212310727
873;0,210585448
874;0,20664047
875;0,200654465
876;0,200654465
877;0,200598299
878;0,201343961
879;0,200081589
880;0,197631984
881;0,202514591
882;0,20252694
883;0,197796545
884;0,197796545
885;0,203207447
886;0,206796867
887;0,204692145
888;0,207149708
889;0,208885956
890;0,201825224
891;0,20170719
892;0,195925304
893;0,192806265
894;0,190470685
895;0,187546125
896;0,187538495
897;0,179366663
898;0,17571677
899;0,175743077
900;0,175832276
901;0,175832276
902;0,175504518
903;0,168017422
904;0,172251381
905;0,172073362
906;0,172116034
907;0,168723545
908;0,175977983
909;0,17597615
910;0,175872987
911;0,174739841
912;0,16973787
913;0,175471719
914;0,171820254
915;0,173633749
916;0,170378272
917;0,166916258
918;0,162971
919;0,163092888
920;0,16120011
921;0,161215823
922;0,156986557
923;0,157017063
924;0,159481333
925;0,156585682
926;0,152322064
927;0,148268932
928;0,145542534
929;0,141257565
930;0,140559772
931;0,140464702
932;0,140495897
933;0,140495897
934;0,145354344
935;0,14298865
936;0,136303845
937;0,137154385
938;0,135578901
939;0,134318781
940;0,134326713
941;0,137882421
942;0,143052993
943;0,142968415
944;0,14398061
945;0,148019797
946;0,150941826
947;0,149087097
948;0,146095928
949;0,146112746
950;0,144308626
951;0,150021632
952;0,146706252
953;0,151097055
954;0,149254379
955;0,15282124
956;0,15516244
957;0,155104217
958;0,155104217
959;0,155104217
960;0,155073081
961;0,155073081
962;0,157368862
963;0,161417136
964;0,16510681
965;0,170566332
966;0,164375407
967;0,164345408
968;0,166063627
969;0,159771712
970;0,159804774
971;0,159804774
972;0,159837413
973;0,157772167
974;0,157772167
975;0,162044387
976;0,162044387
977;0,162105933
978;0,166467121
979;0,162687525
980;0,162687525
981;0,155761687
982;0,155730924
983;0,157709224
984;0,157753542
985;0,152292556
986;0,148576733
987;0,14566183
988;0,14863656
989;0,150134671
990;0,150153696
991;0,154538511
992;0,154637729
993;0,154579183
994;0,156616502
995;0,154297251
996;0,15433038
997;0,154421922
998;0,160290582
999;0,161200875
1000;0,161144518
1001;0,162151569
1002;0,162151569
1003;0,163212213
1004;0,158978254
1005;0,153880689
1006;0,153838017
1007;0,153837963
1008;0,146508349
1009;0,146503074
1010;0,14215795
1011;0,141594429
1012;0,14156631
1013;0,135900331
1014;0,135900331
1015;0,137899712
1016;0,138658511
1017;0,145050669
1018;0,141674646
1019;0,142544073
1020;0,142573455
1021;0,146390712
1022;0,152234112
1023;0,152203704
1024;0,1498256
1025;0,147061119
1026;0,146021731
1027;0,148725163
1028;0,148725163
1029;0,148707043
1030;0,147022368
1031;0,145892692
1032;0,145852188
1033;0,147046714
1034;0,146798815
1035;0,144346968
1036;0,144346968
1037;0,143525244
1038;0,143494603
1039;0,144159784
1040;0,144151852
1041;0,140596144
1042;0,135263116
1043;0,144455772
1044;0,144907322
1045;0,144742145
1046;0,146199305
1047;0,146190189
1048;0,145061007
1049;0,145668421
1050;0,145535926
1051;0,144578251
1052;0,148432785
1053;0,146263902
1054;0,146022808
1055;0,142508883
1056;0,140167683
1057;0,140133197
1058;0,140133197
1059;0,140101805
1060;0,14013294
1061;0,145879341
1062;0,143585612
1063;0,139570254
1064;0,135843799
1065;0,133791089
1066;0,141115437
1067;0,145717984
1068;0,143999765
1069;0,143913726
1070;0,14392692
1071;0,14392692
1072;0,145040182
1073;0,145189154
1074;0,14527131
1075;0,141043443
1076;0,141179758
1077;0,14114157
1078;0,135991303
1079;0,135991303
1080;0,135991303
1081;0,135991303
1082;0,135974378
1083;0,132573489
1084;0,132529171
1085;0,136679522
1086;0,136705614
1087;0,136348749
1088;0,130862672
1089;0,126933817
1090;0,131074967
1091;0,126690152
1092;0,129439365
1093;0,129563017
1094;0,131892958
1095;0,13188929
1096;0,13188929
1097;0,138211614
1098;0,136655276
1099;0,141689645
1100;0,146602019
1101;0,145594968
1102;0,147893064
1103;0,146976936
1104;0,152859099
1105;0,15288716
1106;0,152917227
1107;0,15288402
1108;0,155641594
1109;0,155684758
1110;0,156081301
1111;0,151073545
1112;0,151101031
1113;0,153946769
1114;0,153982798
1115;0,157190847
1116;0,156370945
1117;0,148781329
1118;0,148605691
1119;0,147644901
1120;0,15384678
1121;0,152701877
1122;0,146858476
1123;0,146888885
1124;0,146832797
1125;0,147007129
1126;0,152835808
1127;0,149926351
1128;0,14995813
1129;0,14995813
1130;0,156224581
1131;0,156160517
1132;0,158396987
1133;0,158441613
1134;0,156806676
1135;0,156768157
1136;0,157071306
1137;0,157071306
1138;0,157073821
1139;0,154426657
1140;0,154426658
1141;0,156570972
1142;0,156592264
1143;0,147431751
1144;0,145779848
1145;0,147404144
1146;0,14299053
1147;0,143196367
1148;0,143017265
1149;0,142291721
1150;0,145463281
1151;0,142539694
1152;0,142953873
1153;0,140721991
1154;0,14435721
1155;0,144658337
1156;0,144658337
1157;0,144692823
1158;0,144692823
1159;0,1525261
1160;0,154547161
1161;0,14877293
1162;0,148814318
1163;0,149021476
1164;0,149239908
1165;0,147283346
1166;0,139932506
1167;0,135369901
1168;0,140459837
1169;0,14041591
1170;0,140402716
1171;0,140402716
1172;0,139390369
1173;0,139230531
1174;0,14424131
1175;0,146178253
1176;0,146173085
1177;0,146330723
1178;0,147838236
1179;0,147806811
1180;0,147806811
1181;0,152033454
1182;0,153842554
1183;0,153932559
1184;0,153932559
1185;0,150933015
1186;0,15094411
1187;0,150986709
1188;0,157930023
1189;0,161228954
1190;0,157039769
1191;0,163679884
1192;0,16436779
1193;0,164456411
1194;0,160089524
1195;0,162779348
1196;0,169189429
1197;0,162791637
1198;0,160257477
1199;0,154320212
1200;0,149376716
1201;0,149509572
1202;0,147202433
1203;0,152100502
1204;0,146191199
1205;0,146174522
1206;0,146113701
1207;0,146689101
1208;0,143956511
1209;0,148393494
1210;0,148053717
1211;0,148024277
1212;0,148072798
1213;0,145108242
1214;0,150054253
1215;0,141648722
1216;0,146917432
1217;0,150932731
1218;0,151056046
1219;0,151022988
1220;0,145903213
1221;0,144024378
1222;0,145403332
1223;0,14537403
1224;0,150712087
1225;0,150519553
1226;0,144244826
1227;0,144861165
1228;0,151225332
1229;0,151198675
1230;0,150664352
1231;0,157934622
1232;0,156809251
1233;0,159473363
1234;0,15875283
1235;0,159088068
1236;0,158805841
1237;0,164931979
1238;0,164960105
1239;0,16497692
1240;0,16497692
1241;0,167885348
1242;0,167867136
1243;0,167831891
1244;0,171171915
1245;0,165648159
1246;0,165653221
1247;0,165777952
1248;0,165800512
1249;0,168195532
1250;0,164995319
1251;0,163135032
1252;0,158830646
1253;0,158782754
1254;0,155139595
1255;0,154791311
1256;0,154763141
1257;0,154763141
1258;0,161404844
1259;0,15360296
1260;0,160973154
1261;0,161000983
1262;0,160990168
1263;0,169933026
1264;0,169796933
1265;0,168314084
1266;0,168295267
1267;0,168251893
1268;0,163161958
1269;0,163205884
1270;0,171614441
1271;0,171614441
1272;0,17147973
1273;0,172607454
1274;0,172939198
1275;0,170968816
1276;0,179699478
1277;0,183004735
1278;0,181475586
1279;0,181483144
1280;0,186050633
1281;0,185067881
1282;0,18328669
1283;0,183187114
1284;0,183326363
1285;0,182225639
1286;0,187786773
1287;0,187780257
1288;0,184906791
1289;0,184284411
1290;0,18640117
1291;0,179793186
1292;0,176193502
1293;0,183280257
1294;0,187041833
1295;0,184322229
1296;0,181256451
1297;0,181273579
1298;0,179495416
1299;0,181621175
1300;0,181619323
1301;0,181486467
1302;0,181501236
1303;0,180456513
1304;0,18055029
1305;0,180538906
1306;0,18056966
1307;0,179994617
1308;0,179994617
1309;0,1757897
1310;0,175761398
1311;0,175790837
1312;0,180425248
1313;0,180613897
1314;0,179076449
1315;0,179076449
1316;0,173774595
1317;0,169676207
1318;0,173598654
1319;0,173631712
1320;0,176695494
1321;0,175879019
1322;0,180484727
1323;0,180727661
1324;0,180205292
1325;0,18481946
1326;0,191164823
1327;0,190503998
1328;0,184264856
1329;0,184258786
1330;0,178523685
1331;0,171247719
1332;0,170177125
1333;0,174990945
1334;0,176869224
1335;0,176537271
1336;0,184712737
1337;0,178586599
1338;0,182553392
1339;0,182694871
1340;0,182723827
1341;0,177817943
1342;0,17784262
1343;0,177877865
1344;0,177917943
1345;0,179071053
1346;0,183151946
1347;0,182792586
1348;0,182770026
1349;0,177328656
1350;0,177328783
1351;0,182867764
1352;0,183058806
1353;0,191118632
1354;0,191129072
1355;0,191154718
1356;0,191151891
1357;0,191158445
1358;0,184516743
1359;0,185227635
1360;0,175805515
1361;0,177936869
1362;0,177936869
1363;0,168786853
1364;0,169035035
1365;0,172257975
1366;0,176819311
1367;0,176888385
1368;0,178565313
1369;0,178565313
1370;0,170109653
1371;0,170109653
1372;0,171531834
1373;0,170373726
1374;0,168139449
1375;0,168225737
1376;0,159363928
1377;0,155903764
1378;0,1559254
1379;0,159058715
1380;0,158803214
1381;0,158872051
1382;0,159141725
1383;0,159119243
1384;0,162153763
1385;0,165078222
1386;0,168746371
1387;0,174066767
1388;0,171764698
1389;0,169103918
1390;0,167015742
1391;0,16695332
1392;0,173142983
1393;0,169268241
1394;0,16557328
1395;0,16746028
1396;0,16828347
1397;0,169739291
1398;0,169711232
1399;0,170332032
1400;0,170328041
1401;0,170399197
1402;0,171521764
1403;0,167523904
1404;0,167427139
1405;0,168651731
1406;0,173197911
1407;0,177589673
1408;0,177589673
1409;0,183285361
1410;0,183325299
1411;0,184171682
1412;0,179461265
1413;0,179266524
1414;0,175821933
1415;0,175786923
1416;0,175954595
1417;0,175936303
1418;0,173773874
1419;0,179385027
1420;0,175409309
1421;0,175424641
1422;0,169427774
1423;0,174566721
1424;0,171632678
1425;0,1704417
1426;0,167037562
1427;0,170509524
1428;0,170383097
1429;0,170415825
1430;0,170449125
1431;0,179915839
1432;0,179915839
1433;0,174861636
1434;0,173055546
1435;0,17341303
1436;0,16588725
1437;0,16588725
1438;0,161887622
1439;0,163279865
1440;0,169736903
1441;0,172776274
1442;0,176708574
1443;0,180991697
1444;0,177611595
1445;0,176483935
1446;0,17795259
1447;0,18006393
1448;0,185674733
1449;0,189826238
1450;0,189854763
1451;0,184473093
1452;0,189985784
1453;0,183180815
1454;0,186864314
1455;0,186864314
1456;0,193245933
1457;0,193335555
1458;0,197392573
1459;0,197036211
1460;0,202379097
1461;0,204858508
1462;0,204858508
1463;0,204870486
1464;0,208064378
1465;0,205091437
1466;0,200545179
1467;0,200509535
1468;0,198832607
1469;0,198832607
1470;0,198849477
1471;0,199298635
1472;0,198128981
1473;0,199720169
1474;0,202632989
1475;0,202548437
1476;0,20466211
1477;0,204692187
1478;0,207130783
1479;0,206876535
1480;0,202564547
1481;0,199220488
1482;0,202801347
1483;0,207882478
1484;0,20755198
1485;0,206311323
1486;0,197041809
1487;0,191721413
1488;0,189923631
1489;0,189954115
1490;0,194072046
1491;0,200243499
1492;0,194056104
1493;0,19060108
1494;0,190577671
1495;0,188724118
1496;0,184646137
1497;0,188531125
1498;0,193242125
1499;0,19109565
1500;0,19362099
1501;0,197577393
1502;0,198534321
1503;0,198683129
1504;0,198799562
1505;0,19757497
1506;0,193065297
1507;0,193006556
1508;0,198500255
1509;0,192763303
1510;0,192696372
1511;0,191931913
1512;0,19521183
1513;0,200780399
1514;0,20791765
1515;0,20795266
1516;0,207788422
1517;0,207806715
1518;0,205923381
1519;0,200312228
1520;0,20014206
1521;0,200076221
1522;0,200123165
1523;0,194770586
1524;0,192888942
1525;0,189529563
1526;0,190516644
1527;0,187932019
1528;0,187873106
1529;0,194737194
1530;0,194855775
1531;0,189235417
1532;0,189229511
1533;0,190249693
1534;0,187870667
1535;0,187513182
1536;0,18683216
1537;0,186830819
1538;0,193821588
1539;0,194606852
1540;0,188092128
1541;0,184905898
1542;0,180945842
1543;0,176664276
1544;0,184681411
1545;0,184681411
1546;0,179159989
1547;0,177044715
1548;0,171433912
1549;0,167247811
1550;0,167197505
1551;0,172495416
1552;0,167068305
1553;0,172421875
1554;0,175105771
1555;0,176774673
1556;0,170424051
1557;0,175011373
1558;0,174991193
1559;0,17465916
1560;0,171901184
1561;0,174257856
1562;0,174312125
1563;0,174264013
1564;0,17280471
1565;0,174420024
1566;0,180147712
1567;0,180147712
1568;0,184313892
1569;0,191120197
1570;0,19586137
1571;0,195412212
1572;0,195162918
1573;0,194321602
1574;0,189107812
1575;0,193062195
1576;0,191407168
1577;0,196133788
1578;0,193732379
1579;0,194831998
1580;0,19480208
1581;0,19483341
1582;0,190972432
1583;0,19186398
1584;0,189020709
1585;0,192226234
1586;0,19253522
1587;0,195000652
1588;0,200961324
1589;0,201319606
1590;0,197221047
1591;0,191143186
1592;0,191173941
1593;0,191201261
1594;0,192811642
1595;0,198016374
1596;0,197926863
1597;0,196711793
1598;0,19454005
1599;0,193932568
1600;0,193492659
1601;0,190776373
1602;0,188652927
1603;0,188504119
1604;0,188381594
1605;0,191614848
1606;0,19157834
1607;0,187278224
1608;0,181755874
1609;0,18152949
1610;0,188020378
1611;0,187908643
1612;0,189418148
1613;0,192551373
1614;0,189241655
1615;0,189241655
1616;0,189241875
1617;0,189211983
1618;0,189211983
1619;0,189503241
1620;0,189503241
1621;0,189534043
1622;0,189499305
1623;0,189499305
1624;0,194556281
1625;0,194542431
1626;0,194806807
1627;0,193883117
1628;0,193911654
1629;0,189926287
1630;0,189807705
1631;0,185993992
1632;0,192043426
1633;0,187323266
1634;0,192785242
1635;0,192785242
1636;0,201370017
1637;0,201334243
1638;0,194376309
1639;0,192209356
1640;0,201318405
1641;0,201295744
1642;0,20153162
1643;0,201530062
1644;0,193512928
1645;0,193493733
1646;0,193473538
1647;0,193469647
1648;0,197871571
1649;0,197906167
1650;0,197924766
1651;0,192498085
1652;0,192587981
1653;0,185897309
1654;0,179532034
1655;0,182804598
1656;0,184083149
1657;0,185140444
1658;0,181103606
1659;0,186597896
1660;0,18404385
1661;0,177249968
1662;0,177195699
1663;0,181405459
1664;0,179569949
1665;0,177701826
1666;0,171982441
1667;0,171960963
1668;0,173042061
1669;0,166216604
1670;0,161712047
1671;0,167213951
1672;0,167244513
1673;0,167900817
1674;0,172603117
1675;0,170124079
1676;0,173982833
1677;0,169334567
1678;0,169265022
1679;0,168159529
1680;0,168360302
1681;0,168360302
1682;0,174974485
1683;0,173852049
1684;0,174002077
1685;0,175149854
1686;0,174870006
1687;0,173958337
1688;0,171223023
1689;0,171094692
1690;0,175287813
1691;0,177607618
1692;0,177607618
1693;0,177611036
1694;0,175988933
1695;0,178085269
1696;0,184849399
1697;0,180918314
1698;0,178386083
1699;0,178555146
1700;0,179277174
1701;0,177930299
1702;0,185101349
1703;0,186345964
1704;0,186394316
1705;0,183161062
1706;0,189762287
1707;0,18990343
1708;0,190671018
1709;0,194488019
1710;0,191241519
1711;0,19127133
1712;0,186481908
1713;0,17833239
1714;0,175601428
1715;0,175580047
1716;0,176582435
1717;0,176594815
1718;0,178777815
1719;0,181881839
1720;0,181881839
1721;0,186188136
1722;0,191055965
1723;0,195718271
1724;0,193290229
1725;0,198679754
1726;0,198571457
1727;0,19860781
1728;0,199058785
1729;0,199481305
1730;0,199644936
1731;0,202383415
1732;0,196494903
1733;0,200694484
1734;0,197030049
1735;0,200144745
1736;0,194153159
1737;0,194228263
1738;0,19429377
1739;0,197133319
1740;0,188028009
1741;0,189392885
1742;0,189131656
1743;0,189131656
1744;0,189131656
1745;0,189395688
1746;0,189415884
1747;0,191314706
1748;0,190113853
1749;0,195485653
1750;0,199824057
1751;0,20002652
1752;0,203106367
1753;0,208330397
1754;0,208330167
