n;mae
1346;0,217014497
1347;0,216746248
1348;0,220033474
1349;0,217251293
1350;0,216597147
1351;0,213100709
1352;0,215491839
1353;0,212113651
1354;0,215088416
1355;0,215091515
1356;0,21890316
1357;0,221041816
1358;0,220748458
1359;0,222853893
1360;0,217488918
1361;0,218105133
1362;0,22143428
1363;0,220744033
1364;0,21735637
1365;0,215206065
1366;0,216032614
1367;0,214777945
1368;0,210952797
1369;0,211423896
1370;0,210291974
1371;0,210291794
1372;0,212704325
1373;0,214569503
1374;0,213545018
1375;0,217977518
1376;0,219909265
1377;0,21888557
1378;0,218725276
1379;0,215608171
1380;0,215528998
1381;0,215468048
1382;0,214453206
1383;0,216930549
1384;0,215212566
1385;0,215811928
1386;0,214430534
1387;0,218734613
1388;0,218239476
1389;0,218745103
1390;0,220393478
1391;0,219869339
1392;0,217475637
1393;0,217996101
1394;0,221546542
1395;0,223370908
1396;0,218574896
1397;0,215123235
1398;0,218559002
1399;0,219339139
1400;0,215140331
1401;0,213988179
1402;0,217978503
1403;0,218202206
1404;0,220964818
1405;0,219906792
1406;0,216291861
1407;0,215563918
1408;0,214970535
1409;0,210998444
1410;0,210517865
1411;0,209748773
1412;0,209346976
1413;0,210484674
1414;0,213325339
1415;0,218134102
1416;0,218272056
1417;0,221146134
1418;0,221905286
1419;0,222043236
1420;0,219964159
1421;0,217649212
1422;0,213641669
1423;0,215909562
1424;0,220739776
1425;0,221274972
1426;0,221918432
1427;0,219926105
1428;0,218292172
1429;0,221423543
1430;0,223550923
1431;0,22381869
1432;0,22258457
1433;0,222603217
1434;0,222957193
1435;0,22521171
1436;0,227569898
1437;0,228810173
1438;0,228918876
1439;0,231661064
1440;0,231664808
1441;0,231663606
1442;0,234188599
1443;0,233648544
1444;0,232004173
1445;0,229627428
1446;0,230734511
1447;0,227798434
1448;0,227852875
1449;0,231505775
1450;0,233119404
1451;0,233094056
1452;0,233483022
1453;0,233491646
1454;0,232785045
1455;0,235763282
1456;0,231953933
1457;0,226630004
1458;0,228573712
1459;0,230255593
1460;0,232707111
1461;0,231851189
1462;0,231701603
1463;0,230718431
1464;0,233625006
1465;0,237250009
1466;0,23702525
1467;0,238356993
1468;0,238343002
1469;0,237700108
1470;0,235501589
1471;0,235512258
1472;0,233169412
1473;0,232210827
1474;0,234095252
1475;0,228976149
1476;0,226438482
1477;0,226641311
1478;0,223241767
1479;0,221593008
1480;0,218815251
1481;0,215474482
1482;0,219682885
1483;0,220921388
1484;0,219058351
1485;0,221717835
1486;0,223108437
1487;0,221820922
1488;0,221548803
1489;0,220942736
1490;0,218712432
1491;0,221513986
1492;0,224877669
1493;0,228231372
1494;0,224592308
1495;0,225061739
1496;0,228904765
1497;0,232438067
1498;0,228982537
1499;0,224301639
1500;0,227830289
1501;0,228131392
1502;0,227543582
1503;0,223428711
1504;0,225867647
1505;0,224567881
1506;0,228114024
1507;0,227991299
1508;0,226572267
1509;0,229836289
1510;0,230953653
1511;0,230905588
1512;0,23152693
1513;0,227597929
1514;0,224021443
1515;0,223382674
1516;0,225077073
1517;0,224230097
1518;0,227830791
1519;0,231050279
1520;0,230929727
1521;0,233309717
